SiteID,Year,FacilityType,County,Subbasin,Name,Type,AvgDaily,DaysUsed,Capacity_MGD
0218-0218,2014,Public Water Supply,Forsyth,Roanoke River (14-1),Well #3,Well,0.030,365,0.043
0218-0218,2014,Public Water Supply,Forsyth,Roanoke River (14-1),Well #2,Well,0.008,365,0.072
0218-0218,2015,Public Water Supply,Forsyth,Roanoke River (14-1),Well #3,Well,0.001,196,0.014
0218-0218,2015,Public Water Supply,Forsyth,Roanoke River (14-1),Well #2,Well,0.001,193,0.046
0218-0218,2015,Public Water Supply,Forsyth,Roanoke River (14-1),Well #1,Well,0.042,196,0.017
0218-0218,2015,Public Water Supply,Forsyth,Roanoke River (14-1),Well #4,Well,0.000,331,0.010
0218-0218,2015,Public Water Supply,Forsyth,Roanoke River (14-1),Well #5,Well,0.019,362,0.042
0218-0218,2015,Public Water Supply,Forsyth,Roanoke River (14-1),Well #6,Well,0.015,365,0.075
0218-0218,2016,Public Water Supply,Forsyth,Roanoke River (14-1),Well #3,Well,0.001,340,0.014
0218-0218,2016,Public Water Supply,Forsyth,Roanoke River (14-1),Well #2,Well,0.003,340,0.046
0218-0218,2016,Public Water Supply,Forsyth,Roanoke River (14-1),Well #1,Well,0.001,344,0.017
0218-0218,2016,Public Water Supply,Forsyth,Roanoke River (14-1),Well #4,Well,0.000,314,0.010
0218-0218,2016,Public Water Supply,Forsyth,Roanoke River (14-1),Well #5,Well,0.014,366,0.042
0218-0218,2016,Public Water Supply,Forsyth,Roanoke River (14-1),Well #6,Well,0.013,362,0.075
0218-0218,2017,Public Water Supply,Forsyth,Roanoke River (14-1),Well #3,Well,0.001,270,0.014
0218-0218,2017,Public Water Supply,Forsyth,Roanoke River (14-1),Well #2,Well,0.006,286,0.000
0218-0218,2017,Public Water Supply,Forsyth,Roanoke River (14-1),Well #1,Well,0.002,277,0.009
0218-0218,2017,Public Water Supply,Forsyth,Roanoke River (14-1),Well #4,Well,0.000,305,0.000
0218-0218,2017,Public Water Supply,Forsyth,Roanoke River (14-1),Well #5,Well,0.010,363,0.000
0218-0218,2017,Public Water Supply,Forsyth,Roanoke River (14-1),Well #6,Well,0.010,365,0.000
0218-0219,2010,Public Water Supply,Rowan,Rocky River (18-4),Well #1,Well,0.005,365,0.089
0218-0219,2011,Public Water Supply,Rowan,Rocky River (18-4),Well #1,Well,0.009,365,0.086
0218-0219,2012,Public Water Supply,Rowan,Rocky River (18-4),Well #1,Well,0.007,366,0.086
0218-0219,2013,Public Water Supply,Rowan,Rocky River (18-4),Well #1,Well,0.008,365,0.086
0218-0219,2014,Public Water Supply,Rowan,Rocky River (18-4),Well #1,Well,0.007,365,0.081
0218-0219,2015,Public Water Supply,Rowan,Rocky River (18-4),Well #1,Well,0.007,361,0.081
0218-0219,2016,Public Water Supply,Rowan,Rocky River (18-4),Well #1,Well,0.007,366,0.081
0218-0219,2017,Public Water Supply,Rowan,Rocky River (18-4),Well #1,Well,0.007,361,0.018
0218-0220,2010,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.003,365,0.090
0218-0220,2011,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.003,365,0.090
0218-0220,2012,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.002,366,0.090
0218-0220,2013,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.001,365,0.090
0218-0220,2014,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.002,365,0.088
0218-0220,2015,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.001,365,0.088
0218-0220,2016,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.001,366,0.088
0218-0220,2017,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.001,365,0.088
0218-0221,2010,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.019,365,0.040
0218-0221,2010,Public Water Supply,Gaston,Catawba River (03-1),Well # 2,Well,0.000,65,0.086
0218-0221,2011,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.015,365,0.086
0218-0221,2011,Public Water Supply,Gaston,Catawba River (03-1),Well # 2,Well,0.000,10,0.062
0218-0221,2012,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.010,365,0.086
0218-0221,2012,Public Water Supply,Gaston,Catawba River (03-1),Well # 2,Well,0.003,366,0.062
0218-0221,2013,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.012,365,0.086
0218-0221,2013,Public Water Supply,Gaston,Catawba River (03-1),Well # 2,Well,0.000,214,0.062
0218-0221,2014,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.008,320,0.102
0218-0221,2014,Public Water Supply,Gaston,Catawba River (03-1),Well # 2,Well,0.007,290,0.084
0218-0221,2015,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.004,188,0.102
0218-0221,2015,Public Water Supply,Gaston,Catawba River (03-1),Well # 2,Well,0.011,337,0.084
0218-0221,2016,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.003,366,0.102
0218-0221,2016,Public Water Supply,Gaston,Catawba River (03-1),Well # 2,Well,0.013,366,0.084
0218-0221,2017,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.008,365,0.102
0218-0221,2017,Public Water Supply,Gaston,Catawba River (03-1),Well # 2,Well,0.005,355,0.084
0218-0222,2010,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.011,365,0.086
0218-0222,2010,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.000,0,0.014
0218-0222,2011,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.011,365,0.086
0218-0222,2011,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.000,365,0.014
0218-0222,2012,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.008,366,0.086
0218-0222,2012,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.003,366,0.014
0218-0222,2013,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.013,365,0.086
0218-0222,2013,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.001,365,0.014
0218-0222,2014,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.021,365,0.086
0218-0222,2014,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.003,244,0.014
0218-0222,2015,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.010,365,0.086
0218-0222,2015,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.002,253,0.014
0218-0222,2016,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.013,366,0.086
0218-0222,2016,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.000,123,0.014
0218-0222,2017,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.009,365,0.086
0218-0222,2017,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.002,267,0.014
0218-0223,2010,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,365,0.007
0218-0223,2011,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,365,0.027
0218-0223,2012,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.002,366,0.027
0218-0223,2013,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,365,0.027
0218-0223,2014,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.002,365,0.021
0218-0223,2015,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,365,0.021
0218-0223,2016,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,366,0.021
0218-0223,2017,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,365,0.021
0218-0224,2010,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.011,365,0.074
0218-0224,2011,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.008,365,0.075
0218-0224,2012,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.008,366,0.075
0218-0224,2013,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.009,365,0.075
0218-0224,2014,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.009,365,0.074
0218-0224,2015,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.009,365,0.074
0218-0224,2016,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.009,366,0.074
0218-0224,2017,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.009,365,0.074
0218-0226,2010,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well # 3,Well,0.005,365,0.011
0218-0226,2010,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well # 2,Well,0.001,365,0.036
0218-0226,2010,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.005,365,0.038
0218-0226,2011,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well # 3,Well,0.003,365,0.010
0218-0226,2011,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well # 2,Well,0.005,365,0.036
0218-0226,2011,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.005,365,0.037
0218-0226,2012,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well # 3,Well,0.001,366,0.010
0218-0226,2012,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well # 2,Well,0.005,366,0.036
0218-0226,2012,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.005,366,0.037
0218-0226,2013,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well # 3,Well,0.001,365,0.010
0218-0226,2013,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well # 2,Well,0.004,365,0.036
0218-0226,2013,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.004,365,0.037
0218-0226,2014,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well # 3,Well,0.001,365,0.012
0218-0226,2014,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well # 2,Well,0.004,365,0.037
0218-0226,2014,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.004,365,0.037
0218-0226,2015,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.005,365,0.037
0218-0226,2015,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #2,Well,0.005,365,0.037
0218-0226,2015,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #3,Well,0.001,365,0.012
0218-0226,2016,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.004,366,0.037
0218-0226,2016,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #2,Well,0.005,366,0.037
0218-0226,2016,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #3,Well,0.001,352,0.012
0218-0226,2017,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.004,365,0.037
0218-0226,2017,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #2,Well,0.004,365,0.037
0218-0226,2017,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #3,Well,0.001,359,0.012
0218-0227,2010,Public Water Supply,Catawba,Catawba River (03-1),Well #1,Well,0.006,365,0.038
0218-0227,2011,Public Water Supply,Catawba,Catawba River (03-1),Well #1,Well,0.003,365,0.032
0218-0227,2012,Public Water Supply,Catawba,Catawba River (03-1),Well #1,Well,0.003,366,0.032
0218-0227,2013,Public Water Supply,Catawba,Catawba River (03-1),Well #1,Well,0.003,365,0.032
0218-0227,2014,Public Water Supply,Catawba,Catawba River (03-1),Well #1,Well,0.004,365,0.032
0218-0227,2015,Public Water Supply,Catawba,Catawba River (03-1),Well #1,Well,0.005,365,0.032
0218-0227,2016,Public Water Supply,Catawba,Catawba River (03-1),Well #1,Well,0.005,366,0.032
0218-0227,2017,Public Water Supply,Catawba,Catawba River (03-1),Well #1,Well,0.004,365,0.032
0218-0693,2010,Public Water Supply,Wake,Neuse River (10-1),W00005,Well,0.003,365,0.014
0218-0693,2010,Public Water Supply,Wake,Neuse River (10-1),W00012,Well,0.003,365,0.015
0218-0693,2010,Public Water Supply,Wake,Neuse River (10-1),W00008,Well,0.003,365,0.017
0218-0693,2011,Public Water Supply,Wake,Neuse River (10-1),W00005,Well,0.003,365,0.014
0218-0693,2011,Public Water Supply,Wake,Neuse River (10-1),W00012,Well,0.003,365,0.015
0218-0693,2011,Public Water Supply,Wake,Neuse River (10-1),W00008,Well,0.003,365,0.017
0218-0693,2012,Public Water Supply,Wake,Neuse River (10-1),W00005,Well,0.003,366,0.014
0218-0693,2012,Public Water Supply,Wake,Neuse River (10-1),W00012,Well,0.003,366,0.015
0218-0693,2012,Public Water Supply,Wake,Neuse River (10-1),W00008,Well,0.003,366,0.017
0218-0693,2013,Public Water Supply,Wake,Neuse River (10-1),W00005,Well,0.002,365,0.014
0218-0693,2013,Public Water Supply,Wake,Neuse River (10-1),W00012,Well,0.003,365,0.015
0218-0693,2013,Public Water Supply,Wake,Neuse River (10-1),W00008,Well,0.003,214,0.017
0218-0693,2014,Public Water Supply,Wake,Neuse River (10-1),W00005,Well,0.001,365,0.014
0218-0693,2014,Public Water Supply,Wake,Neuse River (10-1),W00012,Well,0.001,365,0.015
0218-0693,2014,Public Water Supply,Wake,Neuse River (10-1),W00008,Well,0.001,365,0.017
0218-0693,2015,Public Water Supply,Wake,Neuse River (10-1),W00005,Well,0.002,365,0.015
0218-0693,2015,Public Water Supply,Wake,Neuse River (10-1),W00012,Well,0.002,365,0.086
0218-0693,2015,Public Water Supply,Wake,Neuse River (10-1),W00008,Well,0.001,232,0.180
0218-0693,2015,Public Water Supply,Wake,Neuse River (10-1),W00002,Well,0.006,365,0.014
0218-0693,2015,Public Water Supply,Wake,Neuse River (10-1),Well 3,Well,0.010,365,0.017
0218-0693,2016,Public Water Supply,Wake,Neuse River (10-1),W00005,Well,0.002,366,0.015
0218-0693,2016,Public Water Supply,Wake,Neuse River (10-1),W00012,Well,0.001,218,0.086
0218-0693,2016,Public Water Supply,Wake,Neuse River (10-1),W00008,Well,0.002,366,0.180
0218-0693,2016,Public Water Supply,Wake,Neuse River (10-1),W00002,Well,0.006,366,0.014
0218-0693,2016,Public Water Supply,Wake,Neuse River (10-1),Well 3,Well,0.010,366,0.017
0218-0693,2017,Public Water Supply,Wake,Neuse River (10-1),W00005,Well,0.002,365,0.015
0218-0693,2017,Public Water Supply,Wake,Neuse River (10-1),W00012,Well,0.011,365,0.086
0218-0693,2017,Public Water Supply,Wake,Neuse River (10-1),W00008,Well,0.002,365,0.180
0218-0693,2017,Public Water Supply,Wake,Neuse River (10-1),W00002,Well,0.002,365,0.014
0218-0693,2017,Public Water Supply,Wake,Neuse River (10-1),Well 3,Well,0.007,365,0.017
0218-0229,2010,Public Water Supply,Durham,Neuse River (10-1),Well #5,Well,0.000,0,0.137
0218-0229,2010,Public Water Supply,Durham,Neuse River (10-1),Well #3,Well,0.013,365,0.048
0218-0229,2010,Public Water Supply,Durham,Neuse River (10-1),Well #6,Well,0.042,365,0.130
0218-0229,2011,Public Water Supply,Durham,Neuse River (10-1),Well #5,Well,0.001,242,0.137
0218-0229,2011,Public Water Supply,Durham,Neuse River (10-1),Well #3,Well,0.011,365,0.048
0218-0229,2011,Public Water Supply,Durham,Neuse River (10-1),Well #6,Well,0.030,365,0.130
0218-0229,2012,Public Water Supply,Durham,Neuse River (10-1),Well #5,Well,0.001,366,0.137
0218-0229,2012,Public Water Supply,Durham,Neuse River (10-1),Well #3,Well,0.010,366,0.048
0218-0229,2012,Public Water Supply,Durham,Neuse River (10-1),Well #6,Well,0.030,365,0.130
0218-0229,2013,Public Water Supply,Durham,Neuse River (10-1),Well #5,Well,0.000,365,0.137
0218-0229,2013,Public Water Supply,Durham,Neuse River (10-1),Well #3,Well,0.008,365,0.048
0218-0229,2013,Public Water Supply,Durham,Neuse River (10-1),Well #6,Well,0.029,365,0.130
0218-0229,2014,Public Water Supply,Durham,Neuse River (10-1),Well #5,Well,0.002,25,0.137
0218-0229,2014,Public Water Supply,Durham,Neuse River (10-1),Well #3,Well,0.007,365,0.048
0218-0229,2014,Public Water Supply,Durham,Neuse River (10-1),Well #6,Well,0.030,357,0.130
0218-0229,2015,Public Water Supply,Durham,Neuse River (10-1),Well #5,Well,0.000,31,0.137
0218-0229,2015,Public Water Supply,Durham,Neuse River (10-1),Well #3,Well,0.007,365,0.048
0218-0229,2015,Public Water Supply,Durham,Neuse River (10-1),Well #6,Well,0.032,365,0.130
0218-0229,2016,Public Water Supply,Durham,Neuse River (10-1),Well #5,Well,0.001,112,0.137
0218-0229,2016,Public Water Supply,Durham,Neuse River (10-1),Well #3,Well,0.006,366,0.048
0218-0229,2016,Public Water Supply,Durham,Neuse River (10-1),Well #6,Well,0.030,366,0.130
0218-0229,2017,Public Water Supply,Durham,Neuse River (10-1),Well #5,Well,0.001,60,0.137
0218-0229,2017,Public Water Supply,Durham,Neuse River (10-1),Well #3,Well,0.011,365,0.048
0218-0229,2017,Public Water Supply,Durham,Neuse River (10-1),Well #6,Well,0.024,355,0.130
0218-0230,2010,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.016,365,0.092
0218-0230,2011,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.014,365,0.092
0218-0230,2012,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.012,366,0.092
0218-0230,2013,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.011,365,0.092
0218-0230,2014,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.011,365,0.092
0218-0230,2015,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.012,365,0.092
0218-0230,2016,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.015,366,0.092
0218-0230,2017,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.011,364,0.092
0218-0231,2010,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.008,365,0.075
0218-0231,2011,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.008,365,0.075
0218-0231,2012,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.008,366,0.075
0218-0231,2013,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.006,365,0.075
0218-0231,2014,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.006,365,0.075
0218-0231,2015,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.007,365,0.075
0218-0231,2016,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.010,362,0.075
0218-0231,2016,Public Water Supply,Wake,Neuse River (10-1),Heather Glen Well #1,Well,0.006,142,0.043
0218-0231,2017,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.004,363,0.075
0218-0231,2017,Public Water Supply,Wake,Neuse River (10-1),Heather Glen Well #1,Well,0.008,365,0.043
0218-0232,2010,Public Water Supply,Wake,Cape Fear River (02-3),W00002,Well,0.003,153,0.023
0218-0232,2010,Public Water Supply,Wake,Cape Fear River (02-3),W00006,Well,0.003,243,0.127
0218-0232,2011,Public Water Supply,Wake,Cape Fear River (02-3),W00002,Well,0.005,365,0.023
0218-0232,2011,Public Water Supply,Wake,Cape Fear River (02-3),W00006,Well,0.000,0,0.127
0218-0232,2012,Public Water Supply,Wake,Cape Fear River (02-3),W00002,Well,0.002,366,0.023
0218-0232,2012,Public Water Supply,Wake,Cape Fear River (02-3),W00006,Well,0.002,366,0.127
0218-0232,2013,Public Water Supply,Wake,Cape Fear River (02-3),W00002,Well,0.004,365,0.023
0218-0232,2013,Public Water Supply,Wake,Cape Fear River (02-3),W00006,Well,0.007,365,0.127
0218-0232,2014,Public Water Supply,Wake,Cape Fear River (02-3),W00002,Well,0.001,278,0.023
0218-0232,2014,Public Water Supply,Wake,Cape Fear River (02-3),W00006,Well,0.005,365,0.127
0218-0232,2015,Public Water Supply,Wake,Cape Fear River (02-3),W00002,Well,0.001,131,0.023
0218-0232,2015,Public Water Supply,Wake,Cape Fear River (02-3),W00006,Well,0.007,360,0.127
0218-0232,2016,Public Water Supply,Wake,Cape Fear River (02-3),W00002,Well,0.001,41,0.023
0218-0232,2016,Public Water Supply,Wake,Cape Fear River (02-3),W00006,Well,0.008,366,0.127
0218-0232,2017,Public Water Supply,Wake,Cape Fear River (02-3),W00002,Well,0.002,254,0.023
0218-0232,2017,Public Water Supply,Wake,Cape Fear River (02-3),W00006,Well,0.010,365,0.127
0218-0233,2010,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.027,365,0.099
0218-0233,2010,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.005,365,0.135
0218-0233,2011,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.016,365,0.099
0218-0233,2011,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.011,365,0.135
0218-0233,2012,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.011,366,0.099
0218-0233,2012,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.016,366,0.135
